acousticness,billboard_artist,billboard_df_index,billboard_name,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,popularity,release_date,speechiness,spotify_album,spotify_artist,spotify_song,tempo,time_signature,type,uri,valence
0.0886,ice cube,3599.0,bop gun one nation,0.843,665827.0,0.677,0.0,2w57fXMDQPv5U0DkVKs9HL,0.000238,6.0,0.263,-9.4,1.0,34.0,1993-12-07,0.0533,Lethal Injection,Ice Cube,Bop Gun (One Nation),103.182,4.0,audio_features,spotify:track:2w57fXMDQPv5U0DkVKs9HL,0.77
0.0655,coolio,3601.0,gangstas paradise,0.647,240693.0,0.514,0.0,7lQWRAjyhTpCWFC0jmclT4,0.0,8.0,0.398,-10.05,1.0,84.0,1995-11-07,0.0593,Gangsta's Paradise,Coolio,Gangsta's Paradise,79.974,4.0,audio_features,spotify:track:7lQWRAjyhTpCWFC0jmclT4,0.387
0.311,tlc,3602.0,waterfalls,0.77,279507.0,0.505,0.0,6qspW4YKycviDFjHBOaqUY,7.4e-05,1.0,0.0777,-7.345,1.0,74.0,1994-11-15,0.0828,Crazysexycool,TLC,Waterfalls,171.798,4.0,audio_features,spotify:track:6qspW4YKycviDFjHBOaqUY,0.757
0.0193,tlc,3603.0,creep,0.811,268533.0,0.458,0.0,1aWV3uY3SIEZVbmv45oFWS,1.41e-06,5.0,0.0526,-9.688,0.0,68.0,1994-11-15,0.0402,Crazysexycool,TLC,Creep,92.94,4.0,audio_features,spotify:track:1aWV3uY3SIEZVbmv45oFWS,0.797
0.684,seal,3604.0,kiss from a rose,0.583,288427.0,0.532,0.0,3YKptz29AsOlm7WAVnztBh,0.0,10.0,0.306,-7.11,0.0,75.0,1994-05-31,0.0309,Seal,Seal,Kiss from a Rose,131.741,3.0,audio_features,spotify:track:3YKptz29AsOlm7WAVnztBh,0.223
0.377,boyz ii men,3605.0,on bended knee,0.632,329800.0,0.513,0.0,4Gmkqn3V7IMTkOmmiX7cbb,0.0,8.0,0.118,-8.246,1.0,64.0,1994-08-30,0.0336,II,Boyz II Men,On Bended Knee,116.632,4.0,audio_features,spotify:track:4Gmkqn3V7IMTkOmmiX7cbb,0.185
0.099,real mccoy,3606.0,another night,0.812,236600.0,0.877,0.0,3DL3P7ZMOu5gApQwaUtseF,0.00441,7.0,0.135,-7.596,1.0,50.0,1995-04-10,0.0399,Another Night,Real McCoy,Another Night,125.916,4.0,audio_features,spotify:track:3DL3P7ZMOu5gApQwaUtseF,0.885
0.139,mariah carey,3607.0,fantasy,0.669,243493.0,0.727,0.0,6xkryXuiZU360Lngd4sx13,0.0,7.0,0.123,-7.588,1.0,72.0,1995-09-26,0.0353,Daydream,Mariah Carey,Fantasy,102.322,4.0,audio_features,spotify:track:6xkryXuiZU360Lngd4sx13,0.807
0.341,madonna,3608.0,take a bow,0.549,320467.0,0.408,0.0,7izFzcBTx3DVXFeFYDeZKB,0.0,8.0,0.0764,-7.698,1.0,58.0,2009-09-18,0.024,Celebration (double disc version),Madonna,Take a Bow,80.133,4.0,audio_features,spotify:track:7izFzcBTx3DVXFeFYDeZKB,0.319
0.00864,monica,3609.0,dont take it personal just one of dem days,0.731,258467.0,0.355,0.0,0JCAezTC5IlK1a9o0YBEsD,5.14e-05,8.0,0.0579,-12.741,1.0,58.0,1995-07-18,0.0603,Miss Thang,Monica,Don't Take It Personal (Just One of Dem Days),175.72,4.0,audio_features,spotify:track:0JCAezTC5IlK1a9o0YBEsD,0.529
0.0174,montell jordan,3610.0,this is how we do it,0.791,237547.0,0.702,0.0,6aJ90LBl96bly9zuEH1U2X,0.0,1.0,0.423,-7.333,1.0,66.0,2015-09-25,0.0623,Best Of Montell Jordan,Montell Jordan,This Is How We Do It,103.646,4.0,audio_features,spotify:track:6aJ90LBl96bly9zuEH1U2X,0.789
0.0502,dionne farris,3611.0,i know,0.589,227827.0,0.962,0.0,698R7h4SU5zyNil1iReHAX,0.00225,7.0,0.242,-6.815,1.0,42.0,1994-10-25,0.181,Wild Seed - Wild Flower,Dionne Farris,I Know,103.396,4.0,audio_features,spotify:track:698R7h4SU5zyNil1iReHAX,0.503
0.462,boyz ii men,3612.0,water runs dry,0.587,201387.0,0.369,0.0,1i1H1aogIEHNLtNLxCxQsF,0.0,0.0,0.079,-12.994,1.0,52.0,1994-08-30,0.0262,II,Boyz II Men,Water Runs Dry,89.599,4.0,audio_features,spotify:track:1i1H1aogIEHNLtNLxCxQsF,0.529
0.0262,adina howard,3613.0,freak like me,0.655,253613.0,0.837,0.0,6Vas6h9lB5mmeVDXdFqlQA,5.85e-06,11.0,0.0454,-6.04,0.0,61.0,1995,0.0723,Do You Wanna Ride?,Adina Howard,Freak Like Me,91.014,4.0,audio_features,spotify:track:6Vas6h9lB5mmeVDXdFqlQA,0.66
0.0865,blues traveler,3614.0,run around,0.629,279800.0,0.867,0.0,500Tkm3vJmVtdUwdCVxCTb,0.0,7.0,0.126,-7.307,1.0,66.0,1994-01-01,0.0603,Four,Blues Traveler,Run-Around,151.695,4.0,audio_features,spotify:track:500Tkm3vJmVtdUwdCVxCTb,0.876
0.0811,all 4 one,3615.0,i can love you like that,0.635,257960.0,0.712,0.0,4OnZR9U5JRFGF1Yza9j579,0.0,8.0,0.322,-4.998,1.0,62.0,2005-04-19,0.0283,Rhino Hi-Five: All-4-One,All-4-One,I Can Love You Like That,91.024,4.0,audio_features,spotify:track:4OnZR9U5JRFGF1Yza9j579,0.423
0.117,bon jovi,3617.0,always,0.377,353320.0,0.658,0.0,0Z2CgMqTyPxSMJVcZZ2rGX,0.0,4.0,0.0677,-5.589,1.0,57.0,1994,0.0318,Cross Road (Sound & Vision) [2CD/DVD Sound & Vision],Bon Jovi,Always,143.713,4.0,audio_features,spotify:track:0Z2CgMqTyPxSMJVcZZ2rGX,0.307
0.242,shaggy,3618.0,boombastic,0.867,249933.0,0.538,0.0,4fxF8ljwryMZX5c9EKrLFE,1.75e-05,2.0,0.316,-16.183,1.0,69.0,1995-07-11,0.361,Boombastic,Shaggy,Boombastic,158.328,4.0,audio_features,spotify:track:4fxF8ljwryMZX5c9EKrLFE,0.781
0.00361,nicki french,3619.0,total eclipse of the heart,0.557,229545.0,0.945,0.0,4TeGZLhI6hIKCwiRCvEkwK,6.75e-05,0.0,0.498,-5.412,1.0,45.0,1994,0.0296,Total Eclipse of the Heart,Nicki French,Total Eclipse of the Heart - Alternative 7 Inch,135.973,4.0,audio_features,spotify:track:4TeGZLhI6hIKCwiRCvEkwK,0.695
0.211,desree,3620.0,you gotta be,0.627,245200.0,0.669,0.0,6CU0zWIWVTEnmWpSjVHM93,2.72e-06,0.0,0.111,-9.985,1.0,67.0,1994-04-27,0.0412,I Ain't Movin',Des'ree,You Gotta Be,94.029,4.0,audio_features,spotify:track:6CU0zWIWVTEnmWpSjVHM93,0.498
0.639,michael jackson,3621.0,you are not alone,0.651,345600.0,0.402,0.0,3AoeaZs8dFemFJr3JdzOL0,7.73e-05,11.0,0.0765,-9.303,1.0,68.0,1995-06-16,0.028,"HIStory - PAST, PRESENT AND FUTURE - BOOK I",Michael Jackson,You Are Not Alone,119.873,4.0,audio_features,spotify:track:3AoeaZs8dFemFJr3JdzOL0,0.258
0.208,hootie and the blowfish,3622.0,hold my hand,0.22,258333.0,0.769,0.0,4WnYuVFXe6Si4fZqkxbnvS,0.0,11.0,0.0985,-5.125,1.0,64.0,1994-07-01,0.054,Cracked Rear View,Hootie & The Blowfish,Hold My Hand,170.773,4.0,audio_features,spotify:track:4WnYuVFXe6Si4fZqkxbnvS,0.495
0.149,the notorious big,3623.0,one more chance,0.725,268707.0,0.68,1.0,7fXhkARAtS66kxexMIAx8O,0.0,0.0,0.127,-6.037,1.0,66.0,2007-03-05,0.224,Greatest Hits,The Notorious B.I.G.,One More Chance / Stay with Me - Remix; 2007 Remaster,90.964,4.0,audio_features,spotify:track:7fXhkARAtS66kxexMIAx8O,0.695
0.0328,ini kamoze,3624.0,here comes the hotstepper,0.852,244813.0,0.537,0.0,4vfzROmNsxedKICcHod5Rh,0.000248,7.0,0.229,-7.424,1.0,57.0,2001-01-01,0.114,On Your 90's Radio,Ini Kamoze,Here Comes the Hotstepper,100.369,4.0,audio_features,spotify:track:4vfzROmNsxedKICcHod5Rh,0.483
0.00389,soul for real,3625.0,candy rain,0.59,276067.0,0.699,0.0,4j1Bk0BEIGCF9hR7cSwl9d,4.69e-05,11.0,0.0577,-7.529,0.0,65.0,1995,0.079,Candy Rain,Soul For Real,Candy Rain,188.268,4.0,audio_features,spotify:track:4j1Bk0BEIGCF9hR7cSwl9d,0.63
0.0353,hootie and the blowfish,3626.0,let her cry,0.352,318533.0,0.698,0.0,6NGi23FFKq9tH5NR1NcTw2,0.0,7.0,0.113,-6.278,1.0,66.0,1994-07-01,0.0303,Cracked Rear View,Hootie & The Blowfish,Let Her Cry,142.57,4.0,audio_features,spotify:track:6NGi23FFKq9tH5NR1NcTw2,0.256
0.653,blessid union of souls,3627.0,i believe,0.491,267493.0,0.458,0.0,7qnNnQTGxdzI2wZWpa0vDD,0.0,11.0,0.164,-8.159,1.0,49.0,1995-01-01,0.027,Home,Blessid Union Of Souls,I Believe,141.724,4.0,audio_features,spotify:track:7qnNnQTGxdzI2wZWpa0vDD,0.238
0.205,tlc,3628.0,red light special,0.52,303960.0,0.449,0.0,6dW75XbJ1WAMljOXWjTK46,0.000687,5.0,0.191,-8.957,0.0,58.0,1994-11-15,0.0331,Crazysexycool,TLC,Red Light Special,189.243,3.0,audio_features,spotify:track:6dW75XbJ1WAMljOXWjTK46,0.364
0.364,janet jackson,3629.0,runaway,0.787,214933.0,0.86,0.0,6ayyzu6smOchwXO1vxwfn6,0.041,1.0,0.0612,-4.974,1.0,45.0,1995-10-10,0.0344,Design Of A Decade 1986/1996,Janet Jackson,Runaway,109.154,4.0,audio_features,spotify:track:6ayyzu6smOchwXO1vxwfn6,0.862
0.796,sheryl crow,3630.0,strong enough,0.58,189827.0,0.265,0.0,25IRjWUZ60n7KXxcB4DiX9,0.00019,2.0,0.11,-15.267,1.0,64.0,1993-08-03,0.0317,Tuesday Night Music Club,Sheryl Crow,Strong Enough,154.595,3.0,audio_features,spotify:track:25IRjWUZ60n7KXxcB4DiX9,0.583
0.388,vanessa l williams,3631.0,colors of the wind,0.573,260200.0,0.286,0.0,2fZ5Z8dFXZWbGdYHAXTUIO,1.92e-05,10.0,0.13,-16.272,1.0,17.0,2015-01-01,0.0468,Walt Disney Records The Legacy Collection: Pocahontas,Vanessa Williams,Colors of the Wind - End Title,83.993,4.0,audio_features,spotify:track:2fZ5Z8dFXZWbGdYHAXTUIO,0.121
0.14,jon b,3632.0,someone to love,0.665,272360.0,0.452,0.0,4mKbb9uvBMlVvOUv8fdBt8,8.03e-06,6.0,0.125,-8.486,0.0,45.0,1995,0.0257,Jon B - Greatest Hits...Are U Still Down?,Jon B.,Someone to Love (feat. Babyface),136.12,4.0,audio_features,spotify:track:4mKbb9uvBMlVvOUv8fdBt8,0.304
0.107,hootie and the blowfish,3633.0,only wanna be with you,0.49,229587.0,0.873,0.0,1OFKUn2VLafrHj7ybnap0Q,5.19e-06,6.0,0.118,-5.861,1.0,70.0,1994-07-01,0.0355,Cracked Rear View,Hootie & The Blowfish,Only Wanna Be with You,103.272,4.0,audio_features,spotify:track:1OFKUn2VLafrHj7ybnap0Q,0.513
0.224,brownstone,3634.0,if you love me,0.687,303903.0,0.583,0.0,0BTGqPIW9acmhhUmENkq5r,0.0,7.0,0.106,-10.224,1.0,63.0,1993-06-01,0.064,From The Bottom Up,Brownstone,If You Love Me,95.137,4.0,audio_features,spotify:track:0BTGqPIW9acmhhUmENkq5r,0.21
0.209,luniz,3636.0,i got 5 on it,0.6,253533.0,0.706,0.0,4IYKjN1DrYzxKXt0umJqsG,0.0,10.0,0.125,-7.899,0.0,75.0,1995-01-01,0.361,Operation Stackola,Luniz,I Got 5 On It,173.926,4.0,audio_features,spotify:track:4IYKjN1DrYzxKXt0umJqsG,0.58
0.000721,real mccoy,3638.0,run away,0.728,243880.0,0.928,0.0,4WfKAQurm9W0utvBBIlv2Z,0.0054,1.0,0.0761,-8.279,1.0,52.0,1995-04-10,0.0423,Another Night,Real McCoy,Run Away,130.932,4.0,audio_features,spotify:track:4WfKAQurm9W0utvBBIlv2Z,0.652
0.645,sophie b hawkins,3639.0,as i lay me down,0.519,248893.0,0.737,0.0,6S8ZXzeXsfCj8qi9179McI,1.77e-06,10.0,0.271,-8.7,1.0,57.0,1994-07-21,0.0437,Whaler,Sophie B. Hawkins,As I Lay Me Down,82.999,4.0,audio_features,spotify:track:6S8ZXzeXsfCj8qi9179McI,0.668
0.0493,mokenstef,3640.0,hes mine,0.645,250893.0,0.702,0.0,6UlK4332PeeQqffBYfeXEW,0.0141,11.0,0.122,-3.86,1.0,25.0,2009-01-01,0.0343,"Def Jam 25, Vol. 11 - Cheers To You (Explicit Version)",MoKenStef,He's Mine,129.91,4.0,audio_features,spotify:track:6UlK4332PeeQqffBYfeXEW,0.38
0.589,collective soul,3641.0,december,0.684,285000.0,0.645,0.0,3yi27cGUFPTQUdWZV9nV67,0.00432,0.0,0.18,-5.707,1.0,61.0,1995-03-14,0.0272,Collective Soul,Collective Soul,December,121.995,4.0,audio_features,spotify:track:3yi27cGUFPTQUdWZV9nV67,0.366
0.0128,diana king,3643.0,shy guy,0.714,258560.0,0.825,0.0,3ldG6XCLDXxWg1N6XhrSKo,0.000569,11.0,0.049,-5.447,0.0,62.0,1995-04-14,0.0751,Tougher Than Love,Diana King,Shy Guy,94.074,4.0,audio_features,spotify:track:3ldG6XCLDXxWg1N6XhrSKo,0.751
0.0448,melissa etheridge,3644.0,im the only one,0.614,295000.0,0.476,0.0,4veE1jrMbVSy9FRCiYDGkD,0.0,0.0,0.0608,-9.648,1.0,62.0,1993-01-01,0.0321,Yes I Am,Melissa Etheridge,I'm The Only One,84.938,4.0,audio_features,spotify:track:4veE1jrMbVSy9FRCiYDGkD,0.644
0.00561,soul for real,3645.0,every little thing i do,0.713,260067.0,0.378,0.0,5u3rsmRYRSKJpFHXPT4p07,0.00186,7.0,0.0845,-9.04,0.0,60.0,1995,0.0298,Candy Rain,Soul For Real,Every Little Thing I Do,99.055,4.0,audio_features,spotify:track:5u3rsmRYRSKJpFHXPT4p07,0.291
0.325,blackstreet,3646.0,before i let you go,0.67,299800.0,0.468,0.0,2rkVoKVEMuct8SmEIGKzBw,0.0,1.0,0.0516,-6.725,0.0,60.0,1994-01-01,0.0328,Blackstreet,Blackstreet,Before I Let You Go,140.069,4.0,audio_features,spotify:track:2rkVoKVEMuct8SmEIGKzBw,0.486
0.432,the notorious big,3647.0,big poppa,0.778,252747.0,0.578,1.0,2g8HN35AnVGIk7B8yMucww,0.0,9.0,0.138,-7.22,0.0,78.0,1994-09-13,0.274,Ready to Die (The Remaster),The Notorious B.I.G.,Big Poppa - 2005 Remaster,84.487,4.0,audio_features,spotify:track:2g8HN35AnVGIk7B8yMucww,0.758
0.764,4 pm,3648.0,sukiyaki,0.237,164040.0,0.4,0.0,2UR1NVsUoyPywDj3LgsUD1,0.0,11.0,0.336,-9.47,0.0,29.0,2009-01-01,0.0297,Oldies 101 (6CD),4 P.M.,Sukiyaki,75.218,4.0,audio_features,spotify:track:2UR1NVsUoyPywDj3LgsUD1,0.403
0.103,boyz ii men,3650.0,ill make love to you,0.559,236760.0,0.49,0.0,7dfl9X38RhIvB3oSmmneq3,0.0,2.0,0.099,-8.06,1.0,68.0,1994-08-30,0.0247,II,Boyz II Men,I'll Make Love To You,142.447,3.0,audio_features,spotify:track:7dfl9X38RhIvB3oSmmneq3,0.202
0.0319,jamie walters,3652.0,hold on,0.571,264560.0,0.553,0.0,2kQLJexCx8wPTAqK0x0ijO,0.0,0.0,0.109,-8.584,1.0,51.0,1994-09-13,0.0279,Jamie Walters,Jamie Walters,Hold On,126.215,4.0,audio_features,spotify:track:2kQLJexCx8wPTAqK0x0ijO,0.209
0.0338,dr dre,3653.0,keep their heads ringin,0.671,310227.0,0.737,1.0,1rylJ0VXvhOzLGNm401iaI,0.00344,0.0,0.0596,-5.131,1.0,63.0,1995-03-07,0.108,Keep Their Heads Ringin',Dr. Dre,Keep Their Heads Ringin',90.519,4.0,audio_features,spotify:track:1rylJ0VXvhOzLGNm401iaI,0.197
0.000232,corona,3654.0,the rhythm of the night,0.69,264280.0,0.805,0.0,0ofMkI3jzmGCElAOgOLeo3,0.739,5.0,0.095,-11.522,0.0,71.0,1994,0.0336,The Rhythm of the Night,Corona,The Rhythm of the Night,127.808,4.0,audio_features,spotify:track:0ofMkI3jzmGCElAOgOLeo3,0.799
0.418,del amitri,3655.0,roll to me,0.567,132307.0,0.821,0.0,7LF0YY1gON8rBECsyEs0Wb,0.0,6.0,0.108,-5.894,1.0,60.0,1995-01-01,0.0371,Twisted,Del Amitri,Roll To Me,150.106,4.0,audio_features,spotify:track:7LF0YY1gON8rBECsyEs0Wb,0.895
0.0991,michael jackson,3656.0,scream,0.782,277960.0,0.966,1.0,46576CnmgT6xr0RaZNF2Kt,1.1e-05,0.0,0.251,-3.894,1.0,61.0,2017-09-27,0.115,Scream,Michael Jackson,Scream,106.529,4.0,audio_features,spotify:track:46576CnmgT6xr0RaZNF2Kt,0.542
0.0682,jodeci,3657.0,freekn you,0.709,379240.0,0.52,0.0,43sNw9nvGYGLYnNiwI8oMZ,0.0,5.0,0.0629,-9.365,0.0,61.0,1995-01-01,0.0301,"The Show, The After Party, The Hotel",Jodeci,Freek'n You,134.173,4.0,audio_features,spotify:track:43sNw9nvGYGLYnNiwI8oMZ,0.453
0.00826,skee lo,3658.0,i wish,0.715,252307.0,0.738,0.0,0QMHVTnrFTQJoaqmkdsKhT,0.0,7.0,0.26,-10.139,1.0,65.0,1995-08-08,0.157,I Wish,Skee-Lo,I Wish - Radio Edit,97.877,4.0,audio_features,spotify:track:0QMHVTnrFTQJoaqmkdsKhT,0.573
0.191,elton john,3659.0,believe,0.497,295493.0,0.523,0.0,0mh3kdiViRyeH8JzVL61Hw,0.000102,0.0,0.141,-9.306,0.0,45.0,1995-03-17,0.0307,Made In England,Elton John,Believe,138.061,4.0,audio_features,spotify:track:0mh3kdiViRyeH8JzVL61Hw,0.194
0.2,natalie merchant,3660.0,carnival,0.601,361107.0,0.48,0.0,4QXhRjZacZ1gZUeL7Ukktw,0.0955,6.0,0.0297,-11.41,0.0,53.0,1995,0.0732,Tigerlily,Natalie Merchant,Carnival,188.214,4.0,audio_features,spotify:track:4QXhRjZacZ1gZUeL7Ukktw,0.802
0.119,tom petty,3661.0,you dont know how it feels,0.765,289440.0,0.502,0.0,7MooGz4ZPE4bNxjFegR6Jx,0.0011,9.0,0.171,-7.393,1.0,67.0,1994-10-21,0.0321,Wildflowers,Tom Petty,You Don't Know How It Feels,144.204,4.0,audio_features,spotify:track:7MooGz4ZPE4bNxjFegR6Jx,0.836
0.308,take that,3662.0,back for good,0.6,242267.0,0.504,0.0,6vcdzohhBSbNdsZBh5IRpQ,0.0,5.0,0.137,-9.761,1.0,72.0,1995-05-08,0.0292,Nobody Else (Expanded Edition),Take That,Back for Good - Radio Mix,78.961,4.0,audio_features,spotify:track:6vcdzohhBSbNdsZBh5IRpQ,0.547
0.0453,69 boyz,3663.0,tootsee roll,0.869,261360.0,0.725,1.0,0SAIjVOwxVnO1l9HGvLuOU,0.0,9.0,0.203,-12.507,0.0,56.0,1994-05-27,0.256,199 Quad (w/ Bonus Dvd),69 Boyz,Tootsee Roll (Dance Version),132.989,4.0,audio_features,spotify:track:0SAIjVOwxVnO1l9HGvLuOU,0.699
0.113,janet jackson,3664.0,you want this,0.844,305667.0,0.843,0.0,52kDYmU0aE3txkZBKjl0nP,0.0439,10.0,0.1,-5.763,0.0,44.0,1993-05-18,0.0551,Janet,Janet Jackson,You Want This,111.893,4.0,audio_features,spotify:track:52kDYmU0aE3txkZBKjl0nP,0.647
0.0355,groove theory,3665.0,tell me,0.8,236067.0,0.361,0.0,2lp8xjq0WTm3HZKHuDEweg,3.75e-06,6.0,0.0668,-10.849,0.0,66.0,1995-07-25,0.0635,Groove Theory,Groove Theory,Tell Me,93.059,4.0,audio_features,spotify:track:2lp8xjq0WTm3HZKHuDEweg,0.887
0.165,total,3666.0,cant you see,0.744,281880.0,0.574,0.0,174UISK3l7VRbigEHxEev7,1.27e-05,8.0,0.295,-9.445,0.0,64.0,1996-01-30,0.0651,Total,Total,Can't You See (feat. The Notorious B.I.G.),86.278,4.0,audio_features,spotify:track:174UISK3l7VRbigEHxEev7,0.805
0.111,sheryl crow,3667.0,all i wanna do,0.82,272107.0,0.528,0.0,3ZpQiJ78LKINrW9SQTgbXd,0.0186,9.0,0.257,-11.179,1.0,70.0,1993-08-03,0.0321,Tuesday Night Music Club,Sheryl Crow,All I Wanna Do,120.091,4.0,audio_features,spotify:track:3ZpQiJ78LKINrW9SQTgbXd,0.931
0.0179,real mccoy,3669.0,come and get your love,0.736,194560.0,0.864,0.0,0XVikcHfkoBvJ5ZU8xQBWn,1.62e-05,8.0,0.345,-6.567,1.0,47.0,1995-03-28,0.0397,Another Night,Real McCoy,Come and Get Your Love - Radio Edit,108.828,4.0,audio_features,spotify:track:0XVikcHfkoBvJ5ZU8xQBWn,0.763
0.0932,bon jovi,3670.0,this aint a love song,0.348,306240.0,0.635,0.0,0ZLBD6hHGN9LYOtNlu2n8e,0.0,4.0,0.126,-6.836,1.0,63.0,1995-06-27,0.0386,These Days,Bon Jovi,This Ain't A Love Song,87.974,3.0,audio_features,spotify:track:0ZLBD6hHGN9LYOtNlu2n8e,0.144
0.101,madonna,3671.0,secret,0.813,304933.0,0.655,0.0,15FcP9qwmIKqaD5NhfhNpu,6.65e-05,1.0,0.146,-7.884,1.0,54.0,1994-10-25,0.0262,Bedtime Stories,Madonna,Secret,99.982,4.0,audio_features,spotify:track:15FcP9qwmIKqaD5NhfhNpu,0.46
0.221,junior mafia,3672.0,players anthem,0.813,322267.0,0.555,1.0,7Avt6x7JGaBQTy84HcTRWq,1.59e-06,11.0,0.133,-7.911,0.0,0.0,2021-01-15,0.385,Player's Anthem,Junior M.A.F.I.A.,Player's Anthem,88.12,4.0,audio_features,spotify:track:7Avt6x7JGaBQTy84HcTRWq,0.59
0.0468,naughty by nature,3673.0,feel me flow,0.805,212560.0,0.754,0.0,6Kp8tQd95YPSrSUTkll2Of,1.79e-06,8.0,0.0855,-6.679,0.0,62.0,1995-05-30,0.156,Poverty's Paradise,Naughty By Nature,Feel Me Flow,90.214,4.0,audio_features,spotify:track:6Kp8tQd95YPSrSUTkll2Of,0.844
0.0039,jade,3674.0,every day of the week,0.757,315600.0,0.68,0.0,7gRPARHLsDZaf3QxSTuKT8,0.0,1.0,0.0742,-8.857,1.0,35.0,1994-09-23,0.0338,"Mind, Body & Soul",Jade,Every Day of the Week,97.381,4.0,audio_features,spotify:track:7gRPARHLsDZaf3QxSTuKT8,0.83
0.224,vanessa l williams,3675.0,the sweetest days,0.659,288624.0,0.527,0.0,0yPqId8XOGAnOz8a2Hu2B6,8.91e-05,10.0,0.0615,-9.234,0.0,15.0,1994-01-01,0.11,The Sweetest Days,Vanessa Williams,The Way That You Love,176.217,4.0,audio_features,spotify:track:0yPqId8XOGAnOz8a2Hu2B6,0.655
0.00154,20 fingers,3676.0,short dick man,0.894,290933.0,0.764,1.0,6ZZr5ew0DvA6xda9T5owOU,0.0349,4.0,0.0323,-10.028,0.0,66.0,1994,0.0604,Short Dick Man,20 Fingers,Short Dick Man - Club Mix,127.038,4.0,audio_features,spotify:track:6ZZr5ew0DvA6xda9T5owOU,0.796
0.488,brandy,3677.0,brokenhearted,0.329,286493.0,0.517,0.0,2laHkBWmTBtUMOjbS7hNlK,0.0,6.0,0.0985,-7.178,1.0,48.0,2005-03-28,0.0353,The Best of Brandy,Brandy,Brokenhearted (feat. Wanya Morris) - Single Version,149.758,4.0,audio_features,spotify:track:2laHkBWmTBtUMOjbS7hNlK,0.408
0.69,annie lennox,3678.0,no more i love yous,0.536,302498.0,0.397,0.0,4Q41rpJdIHojk7HoLwqkoM,5.99e-05,3.0,0.0987,-12.598,1.0,2.0,2021-01-06,0.0267,BRING ON THE BASS 10,Annie Lennox,NO MORE I LOVE YOUS,90.003,4.0,audio_features,spotify:track:4Q41rpJdIHojk7HoLwqkoM,0.313
0.287,faith evans,3679.0,you used to love me,0.667,257107.0,0.474,0.0,6BiQAJgFDqhRYr34w5pWSx,9.36e-06,0.0,0.458,-8.321,1.0,0.0,2021-01-15,0.0311,Unplugged Soul,Faith Evans,You Used to Love Me - Puff Daddy Guitar Mix,89.253,4.0,audio_features,spotify:track:6BiQAJgFDqhRYr34w5pWSx,0.6
7.47e-05,u2,3681.0,hold me thrill me kiss me kill me,0.368,284600.0,0.852,0.0,5TsHqbDKaSs4ECZX0045YS,0.258,10.0,0.218,-6.978,0.0,52.0,2002-01-01,0.0433,The Best Of 1990-2000,U2,"Hold Me, Thrill Me, Kiss Me, Kill Me - From 'Batman Forever'",171.692,4.0,audio_features,spotify:track:5TsHqbDKaSs4ECZX0045YS,0.347
0.0843,crystal waters,3682.0,100 pure love,0.811,278627.0,0.725,0.0,0dfQwyoZoS9LgQiU6AJO7f,0.0059,8.0,0.0567,-7.203,1.0,58.0,1998-08-11,0.0491,The Best Of Crystal Waters,Crystal Waters,100% Pure Love,120.242,4.0,audio_features,spotify:track:0dfQwyoZoS9LgQiU6AJO7f,0.698
0.000622,az,3684.0,sugar hill,0.675,249014.0,0.667,1.0,4mCqTRyMOjV72AFaLcdFue,6.78e-06,5.0,0.0553,-6.537,0.0,0.0,2021-01-13,0.194,Hip Hop 90s,AZ,Sugar Hill,181.963,4.0,audio_features,spotify:track:4mCqTRyMOjV72AFaLcdFue,0.516
0.000372,better than ezra,3685.0,good,0.615,185093.0,0.657,0.0,0ttHpMs250dpFkCYAnuhnE,0.0204,7.0,0.132,-6.873,1.0,64.0,1995-02-28,0.029,Deluxe,Better Than Ezra,Good,109.95,4.0,audio_features,spotify:track:0ttHpMs250dpFkCYAnuhnE,0.792
0.53,dangelo,3686.0,brown sugar,0.718,262893.0,0.486,1.0,7rt0kEDWRg3pgTZJKuszoE,0.0342,9.0,0.102,-8.342,1.0,63.0,1995-07-03,0.168,Brown Sugar,D'Angelo,Brown Sugar,83.077,4.0,audio_features,spotify:track:7rt0kEDWRg3pgTZJKuszoE,0.589
0.0145,gloria estefan,3687.0,turn the beat around,0.735,233200.0,0.804,0.0,5EExhZiAXIqw6M5FFGAiUb,0.0,6.0,0.0716,-6.476,0.0,46.0,1994-10-14,0.0347,"Hold Me, Thrill Me, Kiss Me",Gloria Estefan,Turn the Beat Around,130.018,4.0,audio_features,spotify:track:5EExhZiAXIqw6M5FFGAiUb,0.539
0.306,after 7,3688.0,til you do me right,0.663,295000.0,0.462,0.0,3kGMziz884MLV1oCwrarmN,0.0,2.0,0.0687,-8.784,0.0,46.0,1995-01-01,0.0252,Reflections,After 7,'Til You Do Me Right,76.794,4.0,audio_features,spotify:track:3kGMziz884MLV1oCwrarmN,0.431
0.0777,bone thugs n harmony,3689.0,1st of tha month,0.729,314680.0,0.581,1.0,1dF5Y2dd7Wm4wZKvVjWBpr,3.81e-06,5.0,0.696,-8.235,0.0,67.0,1995-07-25,0.18,E. 1999 Eternal,Bone Thugs-N-Harmony,1st of Tha Month,74.038,4.0,audio_features,spotify:track:1dF5Y2dd7Wm4wZKvVjWBpr,0.508
